MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,SsnPorch,ScreenPorch,Fence,MoSold,SaleType,SaleCondition,SalePrice,YearOld
0.2352941176470588,0.75,0.03341980415527355,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.7142857142857142,0.6666666666666665,0.5,0.2,0.3333333333333333,0.1225,0.6666666666666666,1.0,0.4,0.8,0.75,0.25,0.14009819967266776,1.0,1.0,1.0,0.2592313489073097,0.3333333333333333,0.0,2,0.5,0.375,0.3333333333333333,0.6666666666666667,0.5,1.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.38645980253878703,0.6000000000000001,0.6000000000000001,1.0,0.0,0.11151736745886655,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.8,12.24769911637256,0.9408602150537635
0.0,0.75,0.03879501741101685,1.0,1.0,1.0,1.0,0.5,0.0,0.8333333333333333,0.125,0.0,0.2857142857142857,0.5555555555555556,0.875,0.2,0.6666666666666666,0.0,0.33333333333333337,1.0,0.2,0.8,0.75,1.0,0.2065466448445172,1.0,1.0,1.0,0.17483044461190655,0.0,0.5,2,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.5,0.3244005641748942,0.6000000000000001,0.6000000000000001,1.0,0.34772462077012833,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.8,12.109016442313738,0.6612903225806452
0.2352941176470588,0.75,0.04650727990838767,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.7142857142857142,0.6666666666666665,0.5,0.2,0.3333333333333333,0.10125,0.6666666666666666,1.0,0.4,0.8,0.75,0.5,0.15057283142389527,1.0,1.0,1.0,0.27354935945742276,0.3333333333333333,0.0,2,0.5,0.375,0.3333333333333333,0.6666666666666667,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.5,0.4287729196050776,0.6000000000000001,0.6000000000000001,1.0,0.0,0.07678244972577697,0.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.8,12.317171167298682,0.924731182795699
0.2941176470588235,0.75,0.0385613124868541,1.0,1.0,0.0,1.0,0.0,0.0,0.7083333333333333,0.25,0.0,0.7142857142857142,0.6666666666666665,0.5,0.2,0.6666666666666666,0.0,0.33333333333333337,1.0,0.0,0.6000000000000001,1.0,0.25,0.12373158756137481,0.75,1.0,1.0,0.2605501130369254,0.3333333333333333,0.0,1,0.0,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8333333333333333,0.3333333333333333,0.75,0.4527503526093089,0.6000000000000001,0.6000000000000001,1.0,0.0,0.06398537477148081,0.4927536231884058,0.0,0.0,0.0,0.09090909090909091,1.0,0.0,11.849404844423074,0.31182795698924737
0.2352941176470588,0.75,0.06057631634298535,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.25,0.0,0.7142857142857142,0.7777777777777777,0.5,0.2,0.3333333333333333,0.21875,0.6666666666666666,1.0,0.4,0.8,0.75,0.75,0.18739770867430444,1.0,1.0,1.0,0.35116804822908815,0.3333333333333333,0.0,2,0.5,0.5,0.3333333333333333,0.6666666666666667,0.5833333333333334,1.0,0.3333333333333333,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.75,0.5895627644569816,0.6000000000000001,0.6000000000000001,1.0,0.22403733955659275,0.15356489945155394,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.8,12.429220196836383,0.9086021505376345
0.17647058823529413,0.75,0.05989857206291336,1.0,1.0,0.0,1.0,1.0,0.0,0.4583333333333333,0.25,0.0,0.0,0.4444444444444445,0.5,0.2,0.6666666666666666,0.0,0.33333333333333337,1.0,1.0,0.8,0.75,0.25,0.13027823240589198,1.0,1.0,1.0,0.19366993217784478,0.3333333333333333,0.0,1,0.5,0.125,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.3385049365303244,0.6000000000000001,0.6000000000000001,1.0,0.04667444574095682,0.054844606946983544,0.0,0.6299212598425197,0.0,0.75,0.8181818181818182,1.0,0.8,11.870606902224587,0.8333333333333335
0.0,0.75,0.04105728107691229,1.0,1.0,1.0,1.0,1.0,0.0,0.7916666666666666,0.25,0.0,0.2857142857142857,0.7777777777777777,0.5,0.2,1.0,0.11625,0.6666666666666666,1.0,0.4,1.0,0.75,0.75,0.27594108019639935,1.0,1.0,1.0,0.2562170308967596,0.3333333333333333,0.0,2,0.0,0.375,0.3333333333333333,0.6666666666666667,0.41666666666666663,1.0,0.3333333333333333,0.8,0.16666666666666666,0.6666666666666666,0.5,0.4485190409026798,0.6000000000000001,0.6000000000000001,1.0,0.2975495915985997,0.10420475319926874,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.8,12.634606283893019,0.9677419354838711
0.2352941176470588,0.75,0.04245016242492229,1.0,1.0,0.0,1.0,0.0,0.0,0.5416666666666666,0.5,0.0,0.7142857142857142,0.6666666666666665,0.625,0.2,1.0,0.15,0.33333333333333337,1.0,0.2,0.8,0.75,0.5,0.1811783960720131,1.0,1.0,1.0,0.3308214016578749,0.3333333333333333,0.0,2,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.5,0.3413258110014104,0.6000000000000001,0.6000000000000001,1.0,0.2742123687281213,0.37294332723948814,0.41304347826086957,0.0,0.0,0.0,0.9090909090909091,1.0,0.8,12.206077645517674,0.6075268817204302
0.17647058823529413,1.0,0.022529154689289302,1.0,1.0,1.0,1.0,1.0,0.0,0.20833333333333331,0.0,0.0,0.0,0.6666666666666665,0.5,0.2,0.6666666666666666,0.0,0.33333333333333337,1.0,0.0,0.6000000000000001,0.75,0.25,0.155810147299509,0.75,1.0,0.25,0.2712886209495102,0.0,0.0,2,0.0,0.25,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.8333333333333333,0.3333333333333333,0.5,0.3300423131170663,0.4,0.6000000000000001,1.0,0.10501750291715285,0.0,0.3713768115942029,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,11.774527900858468,0.26881720430107536
1.0,0.75,0.028605482717520857,1.0,1.0,1.0,1.0,0.0,0.0,0.125,0.0,0.25,0.14285714285714285,0.4444444444444445,0.625,0.2,0.6666666666666666,0.0,0.33333333333333337,1.0,0.0,0.6000000000000001,0.75,0.25,0.16219312602291328,1.0,1.0,1.0,0.13997739261492087,0.3333333333333333,0.0,1,0.0,0.25,0.6666666666666666,0.3333333333333333,0.24999999999999997,1.0,0.6666666666666666,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.25,0.14456981664315938,0.8,0.6000000000000001,1.0,0.0,0.007312614259597806,0.0,0.0,0.0,0.0,0.0,1.0,0.8,11.678448377988165,0.31182795698924737
